STATION,STATION_NAME,DATE,DLY-PRCP-25PCTL,DLY-PRCP-50PCTL,DLY-PRCP-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00040693,BERKELEY CA US,20100502,0.06,0.14,0.34,0.08,0.0,15.79,0.0,167,103,23,4,0,0,0,0,0,0,0,0,0,58.1,20.5,68.4,47.9,4.7,6.8,7.2,4.0
GHCND:USC00040693,BERKELEY CA US,20100503,0.06,0.14,0.34,0.12,0.0,15.83,0.0,163,100,22,3,0,0,0,0,0,0,0,0,0,58.2,20.5,68.5,48.0,4.7,6.8,7.2,4.0
GHCND:USC00040693,BERKELEY CA US,20100504,0.06,0.14,0.34,0.16,0.0,15.87,0.0,159,98,21,3,0,0,0,0,0,0,0,0,0,58.3,20.4,68.6,48.1,4.7,6.8,7.2,4.0
GHCND:USC00040693,BERKELEY CA US,20100505,0.06,0.14,0.34,0.20,0.0,15.91,0.0,154,95,21,3,0,0,0,0,0,0,0,0,0,58.4,20.4,68.6,48.2,4.7,6.8,7.2,3.9
GHCND:USC00040693,BERKELEY CA US,20100506,0.06,0.14,0.34,0.24,0.0,15.95,0.0,150,93,20,3,0,0,0,0,0,0,0,0,0,58.5,20.4,68.7,48.3,4.6,6.8,7.2,3.9
GHCND:USC00040693,BERKELEY CA US,20100507,0.06,0.14,0.34,0.27,0.0,15.98,0.0,145,90,20,3,0,0,0,0,0,0,0,0,0,58.6,20.4,68.8,48.4,4.6,6.8,7.2,3.9
GHCND:USC00040693,BERKELEY CA US,20100508,0.06,0.14,0.34,0.31,0.0,16.02,0.0,141,87,19,3,0,0,0,0,0,0,0,0,0,58.7,20.3,68.9,48.6,4.6,6.8,7.2,3.8
GHCND:USC00040693,BERKELEY CA US,20100509,0.06,0.14,0.34,0.34,0.0,16.05,0.0,136,84,18,3,0,0,0,0,0,0,0,0,0,58.8,20.3,69.0,48.7,4.6,6.8,7.2,3.8
GHCND:USC00040693,BERKELEY CA US,20100510,0.06,0.14,0.34,0.37,0.0,16.08,0.0,132,81,17,2,0,0,0,0,0,0,0,0,0,58.9,20.3,69.1,48.8,4.5,6.9,7.2,3.8
GHCND:USC00040693,BERKELEY CA US,20100511,0.06,0.14,0.34,0.41,0.0,16.12,0.0,128,79,17,2,0,0,0,0,0,0,0,0,0,59.0,20.2,69.1,48.9,4.5,6.9,7.1,3.7
GHCND:USC00040693,BERKELEY CA US,20100512,0.06,0.14,0.34,0.44,0.0,16.15,0.0,124,77,16,2,0,0,0,0,0,0,0,0,0,59.1,20.2,69.2,49.0,4.5,6.9,7.1,3.7
GHCND:USC00040693,BERKELEY CA US,20100513,0.06,0.14,0.34,0.47,0.0,16.18,0.0,121,74,16,2,0,0,0,0,0,0,0,0,0,59.2,20.2,69.3,49.1,4.5,6.9,7.1,3.7
GHCND:USC00040693,BERKELEY CA US,20100514,0.06,0.14,0.34,0.50,0.0,16.21,0.0,117,72,15,2,0,0,0,0,0,0,0,0,0,59.3,20.2,69.4,49.2,4.4,6.9,7.1,3.6
GHCND:USC00040693,BERKELEY CA US,20100515,0.06,0.14,0.34,0.53,0.0,16.24,0.0,114,70,15,2,0,0,0,0,0,0,0,0,0,59.4,20.2,69.5,49.3,4.4,6.9,7.1,3.6
GHCND:USC00040693,BERKELEY CA US,20100516,0.06,0.14,0.34,0.56,0.0,16.27,0.0,110,68,14,2,0,0,0,0,0,0,0,0,0,59.5,20.2,69.6,49.5,4.4,6.9,7.1,3.6
GHCND:USC00040693,BERKELEY CA US,20100517,0.05,0.14,0.34,0.59,0.0,16.30,0.0,107,66,13,2,0,0,0,0,0,0,0,0,0,59.6,20.1,69.7,49.6,4.4,6.9,7.1,3.5
GHCND:USC00040693,BERKELEY CA US,20100518,-6.66,-6.66,-6.66,0.61,0.0,16.32,0.0,103,64,13,2,0,0,0,0,0,0,0,0,0,59.7,20.1,69.8,49.7,4.4,6.8,7.1,3.5
GHCND:USC00040693,BERKELEY CA US,20100519,-6.66,-6.66,-6.66,0.64,0.0,16.35,0.0,100,62,13,2,0,0,0,0,0,0,0,0,0,59.8,20.1,69.9,49.8,4.3,6.8,7.1,3.5
GHCND:USC00040693,BERKELEY CA US,20100520,-6.66,-6.66,-6.66,0.66,0.0,16.37,0.0,97,60,12,2,0,0,0,0,0,0,0,0,0,59.9,20.2,70.0,49.9,4.3,6.9,7.1,3.4
GHCND:USC00040693,BERKELEY CA US,20100521,-6.66,-6.66,-6.66,0.68,0.0,16.39,0.0,94,58,11,2,0,0,0,0,0,0,0,0,0,60.1,20.2,70.1,50.0,4.3,6.9,7.1,3.4
GHCND:USC00040693,BERKELEY CA US,20100522,-6.66,-6.66,-6.66,0.70,0.0,16.41,0.0,91,56,11,2,0,0,0,0,0,0,0,0,0,60.2,20.2,70.2,50.1,4.3,6.9,7.1,3.4
GHCND:USC00040693,BERKELEY CA US,20100523,-6.66,-6.66,-6.66,0.72,0.0,16.43,0.0,88,54,10,2,0,0,0,0,0,0,0,0,0,60.3,20.2,70.4,50.2,4.3,6.9,7.1,3.4
GHCND:USC00040693,BERKELEY CA US,20100524,-6.66,-6.66,-6.66,0.74,0.0,16.45,0.0,85,52,10,2,0,0,0,0,0,0,0,0,0,60.4,20.2,70.5,50.3,4.3,6.9,7.1,3.4
GHCND:USC00040693,BERKELEY CA US,20100525,-6.66,-6.66,-6.66,0.76,0.0,16.47,0.0,82,50,10,2,0,0,0,0,0,0,0,0,0,60.5,20.3,70.6,50.3,4.3,7.0,7.2,3.3
GHCND:USC00040693,BERKELEY CA US,20100526,-6.66,-6.66,-6.66,0.78,0.0,16.49,0.0,80,48,9,2,0,0,0,0,0,0,0,0,0,60.6,20.3,70.7,50.4,4.3,7.0,7.2,3.3
GHCND:USC00040693,BERKELEY CA US,20100527,-6.66,-6.66,-6.66,0.80,0.0,16.51,0.0,77,46,9,2,0,0,0,0,0,0,0,0,0,60.7,20.3,70.9,50.5,4.3,7.0,7.2,3.3
GHCND:USC00040693,BERKELEY CA US,20100528,-6.66,-6.66,-6.66,0.81,0.0,16.52,0.0,74,44,8,2,0,0,0,0,0,0,0,0,0,60.8,20.4,71.0,50.6,4.3,7.0,7.2,3.3
GHCND:USC00040693,BERKELEY CA US,20100529,-6.66,-6.66,-6.66,0.83,0.0,16.54,0.0,71,42,8,2,0,0,0,0,0,0,0,0,0,60.9,20.4,71.1,50.7,4.3,7.0,7.2,3.3
GHCND:USC00040693,BERKELEY CA US,20100530,-6.66,-6.66,-6.66,0.85,0.0,16.56,0.0,68,41,8,2,0,0,0,0,0,0,0,0,0,61.0,20.5,71.3,50.8,4.4,7.1,7.2,3.3
GHCND:USC00040693,BERKELEY CA US,20100531,-6.66,-6.66,-6.66,0.86,0.0,16.57,0.0,66,39,7,2,0,0,0,0,0,0,0,0,0,61.1,20.5,71.4,50.8,4.4,7.1,7.3,3.3
GHCND:USC00040693,BERKELEY CA US,20100601,-6.66,-6.66,-6.66,0.01,0.0,16.58,0.0,63,37,7,-9999,0,0,0,0,0,0,0,0,0,61.2,20.6,71.5,50.9,4.4,7.1,7.3,3.3
GHCND:USC00040693,BERKELEY CA US,20100602,-6.66,-6.66,-6.66,0.02,0.0,16.59,0.0,61,35,6,-9999,0,0,0,0,0,0,0,0,0,61.3,20.7,71.7,51.0,4.4,7.2,7.3,3.3
GHCND:USC00040693,BERKELEY CA US,20100603,-6.66,-6.66,-6.66,0.03,0.0,16.60,0.0,59,34,6,-9999,0,0,0,0,0,0,0,0,0,61.4,20.7,71.8,51.1,4.4,7.2,7.4,3.3
GHCND:USC00040693,BERKELEY CA US,20100604,-6.66,-6.66,-6.66,0.04,0.0,16.61,0.0,57,32,6,-9999,0,0,0,0,0,0,0,0,0,61.5,20.8,71.9,51.1,4.4,7.2,7.4,3.3
GHCND:USC00040693,BERKELEY CA US,20100605,-6.66,-6.66,-6.66,0.05,0.0,16.62,0.0,56,31,5,-9999,0,0,0,0,0,0,0,0,0,61.6,20.9,72.1,51.2,4.5,7.3,7.4,3.3
GHCND:USC00040693,BERKELEY CA US,20100606,-6.66,-6.66,-6.66,0.05,0.0,16.62,0.0,54,30,5,-9999,0,0,0,0,0,0,0,0,0,61.7,21.0,72.2,51.3,4.5,7.3,7.5,3.3
GHCND:USC00040693,BERKELEY CA US,20100607,-6.66,-6.66,-6.66,0.06,0.0,16.63,0.0,52,28,5,-9999,0,0,0,0,0,0,0,0,0,61.8,21.0,72.4,51.3,4.5,7.3,7.5,3.3
